Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
dfdc694d4e5080d0ae71e692c439387f1164350d67ce3fbc63ab898935e60fbd,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.385620,50.933381,On or near Sirdar Mews,E01032756,Southampton 005F,Investigation complete; no suspect identified
cd2470914fa19bb878d511fea87caa2842e1f34131ec5252c65d0ec16bd4bb7c,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.636283,50.760722,On or near Summertrees Court,E01022988,New Forest 021B,Investigation complete; no suspect identified
9237b28e7a4f403e7a205bf8252f437467952a8c2c838446547f3d8878a47fcd,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.385620,50.933381,On or near Sirdar Mews,E01032756,Southampton 005F,Investigation complete; no suspect identified
71ee93395b876d18098f54720e87020dd7cdbe1798013f6246a724b3d765939d,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.185296,50.846097,On or near Fayre Road,E01022737,Fareham 008E,Investigation complete; no suspect identified
a70a88ab0cfadc726be37ccec781aa4f685a5e6f6bd35e4bd2a0ce8a6967b47a,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.088928,50.785879,On or near Tonbridge Street,E01017125,Portsmouth 022B,Investigation complete; no suspect identified
0c925688b6f00b092090e75275dbd7fcfbafaa15c909c7f4149acd7ff6b5b1df,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.015805,50.880842,On or near Arragon Court,E01022974,Havant 004D,Unable to prosecute suspect
8e6873a4d60cca951a02c555950ddbe6e0670c33bf2c9711fd86a633421d7016,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.443614,50.912728,On or near Millbrook Point Road,E01017194,Southampton 021C,Investigation complete; no suspect identified
8b2f106cf1fab0eee9bfdf467a38dc8a8ca134619f45f99c192454e06ebad4f7,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.015805,50.880842,On or near Arragon Court,E01022974,Havant 004D,Unable to prosecute suspect
2ca62f31c4e647a72ef641be859147e66db75ee32688a5e3a6b2f6ccc7901d5e,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.095841,50.795214,On or near St Michael's Road,E01017131,Portsmouth 024C,Suspect charged
84ed6a6fd4a6a7930f6b6ba0bd66045568d3a03a97164cca503d0336d81c02d3,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.443600,51.219938,On or near Kings Chapel Road,E01023201,Test Valley 003B,Investigation complete; no suspect identified
e60e6354f5ac40cb76a9996491183ddda38eb159245fe3272dd3236b8b5da8ba,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.045139,50.860942,On or near Deverell Place,E01022951,Havant 011E,Investigation complete; no suspect identified
263f99a0dc214d6eeabee34f35993d533fd49c33836daf8442a712f473ddcdbf,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.073552,50.843231,On or near Sports/Recreation Area,E01017054,Portsmouth 004A,Investigation complete; no suspect identified
5ba2c47ad223d01ec82eec22704d623d51f20bc50551dc11ba8fc86ec71c0fd6,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.353636,50.887698,On or near Staplehurst Close,E01017277,Southampton 032B,Investigation complete; no suspect identified
873d8406b3c94acb01d5a7fb883ca4a87eb5e11a28a07b7ade823280e95b91ed,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.202669,50.821882,On or near Spencer Court,E01032877,Fareham 013F,Unable to prosecute suspect
e0393c6296bb1e619d398acc5c4bf9bdf569355cb099f2736081262af5b34284,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.443614,50.912728,On or near Millbrook Point Road,E01017194,Southampton 021C,Investigation complete; no suspect identified
e9e9d21a14bb8287dd96980330d9a5d67026ba1868d3e223f840722ac1699f01,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.098886,50.788160,On or near Gordon Road,E01017131,Portsmouth 024C,Investigation complete; no suspect identified
2fa4855c5fa4c3a4b8ee8e70defdd8113191adf37459723fcd927894cbc291ce,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.097419,51.269495,On or near Fullbrook Drive,E01022526,Basingstoke and Deane 009C,Unable to prosecute suspect
8913c3052deab2eec439285758f6c0ad77cafed817d8674950685b329014bf5f,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.407760,50.904423,On or near Shopping Area,E01017140,Southampton 023D,Investigation complete; no suspect identified
2c660a7b76cdd8aa946a8a32fbb823706ec282c988e0cc78386a61f3aa3b7a19,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.419307,50.914813,On or near Howard Road,E01017191,Southampton 020C,Investigation complete; no suspect identified
5316955acdc079a375f3883c38aa2a63ae4f73d09cfa946f036d4c5d8d8d799c,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.395558,50.917579,On or near Bevois Valley Road,E01017160,Southampton 017D,Unable to prosecute suspect
fb351638a1db05ca158fd8e04b5923fc8dac517092984b5ec33deab826092db2,2023-05,Hampshire Constabulary,Hampshire Constabulary,-0.966797,51.150788,On or near Waterside Court,E01022573,East Hampshire 003C,Investigation complete; no suspect identified
94587ee017b48d812a85dac00b8db0823836951a43c3854fe6fe4f09fcf2211c,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.345390,50.969870,On or near Barton Road,E01022671,Eastleigh 007D,Investigation complete; no suspect identified
fd8648858cf8b78cecbf45b7807c5f8b7088750d6545d3dd97c3d438b7380448,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.034033,50.876498,On or near Hunters Ride,E01022973,Havant 005D,Unable to prosecute suspect
394974e2ede16c0e36f11d5a698f7cd6a49495ed4c67e8147b46868eddb9ad43,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.106334,50.798586,On or near Wickham Street,E01017034,Portsmouth 016D,Investigation complete; no suspect identified
af82a2091cdab8f77f747ea790bc892cf55daa7228cd68271c02815247a1c88b,2023-05,Hampshire Constabulary,Hampshire Constabulary,-0.912493,51.002226,On or near Sandy Close,E01022623,East Hampshire 012D,Investigation complete; no suspect identified
9c07eb1a653409edc48a8d5aff29f61cf48d8e3785fea09f72e3b581e068b05f,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.034033,50.876498,On or near Hunters Ride,E01022973,Havant 005D,Unable to prosecute suspect
c94fdd0d3e43d2929e0688754e8617bda78495854f175c691cbf1cda28eee218,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.538819,50.759640,On or near Parking Area,E01023042,New Forest 017D,Suspect charged
a5e87c9291ece9bb6ba416bec002af8da3eaa1949ba39cc461c97e6df0a6ff41,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.376997,51.125924,On or near Barton Ashes,E01023274,Winchester 003E,Investigation complete; no suspect identified
5ca8dc2d98b53c2bc6b7b5255e09a5741a2cc23d318f41629aab5a338f34903e,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.470885,50.921182,On or near Old Redbridge Road,E01017240,Southampton 012D,Unable to prosecute suspect
9729edb5ec73315b49829f51113fa529b13c488dfd2390a2b10edd65cb63b772,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.541721,50.758689,On or near Anchor Mews,E01023042,New Forest 017D,Suspect charged
e5d11fd0655d8de629e80c8f4467f6ac25ecd5a063d57d83ce8a9230e5cfe28d,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.289758,50.699613,On or near East Street,E01017326,Isle of Wight 009C,Suspect charged
8b9af53f50b37b43f874a3a2cdbb0c05e1666459020c73d495cfb3c3db0ca296,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.541965,50.758313,On or near High Street,E01023042,New Forest 017D,Suspect charged
50a10c68820b79a4231fde19d1ef99ae7fdab22d3578524e81ca25f1c35a6d75,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.447759,50.941119,On or near Lord's Hill Centre East,E01017182,Southampton 004A,Investigation complete; no suspect identified
49d952eeea04c9d50464c7e5eabf98947a9b7699121537e1160450ec461ed658,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.289758,50.699613,On or near East Street,E01017326,Isle of Wight 009C,Suspect charged
017bd77f62ff1f7b8273e30c580738722d61b14cd89098a76b55a5e5e5ec1a40,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.541086,50.759775,On or near Parking Area,E01023042,New Forest 017D,Suspect charged
e8c87a22332543e5042ac9eec3dd0f45bf7f07a658362042566ee8dd72455079,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.348608,50.933882,On or near Petrol Station,E01022716,Eastleigh 009D,Investigation complete; no suspect identified
39e579f1e6dadcea9f7964aa82d5e630d51f61a4ae3189c52e46cd4677566961,2023-05,Hampshire Constabulary,Hampshire Constabulary,-0.747544,51.231412,On or near Whitchurch Close,E01023108,Rushmoor 012B,Investigation complete; no suspect identified
b06b270fa74c9fa8056bf08149766f720f2a88cdd28fca3d46b548336dfb49c8,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.546555,50.757233,On or near St Thomas Street,E01023042,New Forest 017D,Suspect charged
32706fb81f1fe1e890ffded518a02f260aef4b97023a6f042ea68c06da6d11c8,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.289758,50.699613,On or near East Street,E01017326,Isle of Wight 009C,Suspect charged
b9559fb28a7989802a15939b2c23c14b08486b23847f11519d1016798f809589,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.073032,50.795567,On or near Petrol Station,E01017028,Portsmouth 020D,Investigation complete; no suspect identified
d702e9a613d792659e45a7d3e291df92236bf5ec940f4e7716bf37242494dd46,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.087243,50.801747,On or near Jacob's Street,E01017038,Portsmouth 013C,Investigation complete; no suspect identified
a22ba178f623ad1771a163b3c4b6a3395c07e0e39ddf9d3d000d2f82321b5698,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.084693,50.811709,On or near Centaur Street,E01017102,Portsmouth 013D,Unable to prosecute suspect
99dafa7eb6c70decb99e1501df2576cdef2b16df024c67d8f174c5323199834e,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.289758,50.699613,On or near East Street,E01017326,Isle of Wight 009C,Suspect charged
72b803534acbdbaf699a24d4b2a5c4016df308d6884a22c538a6cde0e76c61c4,2023-05,Hampshire Constabulary,Hampshire Constabulary,-0.973176,50.799882,On or near Kings Road,E01022937,Havant 015A,Investigation complete; no suspect identified
7460afc7c976997a6808ac4998d0bd95aaa6b4c4c68cdebd03d025e48afff100,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.159543,50.661642,On or near Stower Place,E01017350,Isle of Wight 014E,Investigation complete; no suspect identified
63696aff43c4efb2b89f3adffdb7de7fe0ac3fc68693dec5e89ff1ec4893e1d6,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.181219,50.853442,On or near Parking Area,E01022722,Fareham 008B,Local resolution
09eeb61ba918b47bc3a1dd65394a06b23adbc3d145f9ce11f58c69e8cf02f983,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.435104,50.933019,On or near Hospital,E01017251,Southampton 010C,Unable to prosecute suspect
6e24592c3fd46be4fac17f309827293dacb2c968941d04b4071b8bc81831c436,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.058037,50.807495,On or near Neville Road,E01017018,Portsmouth 014D,Action to be taken by another organisation
cc299c3c05235f0186cbc174b4d112b3c11793b8e4eaab7500aceb011910c5f8,2023-05,Hampshire Constabulary,Hampshire Constabulary,-0.982313,51.033483,On or near Deans Dell,E01022597,East Hampshire 011B,Unable to prosecute suspect
31a864f434d1e670907c25b46a11eb6b5e37b75bb240766359b00046a229c499,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.404297,50.896087,On or near Nightclub,E01032748,Southampton 029G,Unable to prosecute suspect
2169637e3f5c72b347e3c45fa834fecc74664d6faa6cdae04091af1c39952251,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.045346,51.295564,On or near Longstock Close,E01022498,Basingstoke and Deane 006D,Investigation complete; no suspect identified
38de29ae557e78313c43682ba64fcc4f7b49df58ddf39095483a95470828d27f,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.405073,50.904382,On or near Scullards Lane,E01017140,Southampton 023D,Investigation complete; no suspect identified
f37eb3b183a3d2c5084f00e328720da70f9b66df78fc8cc14854bfd1cd7d6fff,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.442191,50.878190,On or near Parking Area,E01023007,New Forest 008A,Investigation complete; no suspect identified
f2b0a02e6af4d367826aa3a244fd31218cb609c8796619c67d13895659afa05a,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.668755,50.751988,On or near Hamilton Way,E01023055,New Forest 020D,Unable to prosecute suspect
37d8480952ed16222f3940c6775a50668c6c9e38cd278e9094b524ddbee96aad,2023-05,Hampshire Constabulary,Hampshire Constabulary,-0.772329,51.290916,On or near Dene Road,E01023091,Rushmoor 006A,Suspect charged
8a578f75b51fef68fe9a62b8d87fc8e4bc029f8f48d81c6eecf605b0e1743a4b,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.087209,50.800578,On or near Parking Area,E01017040,Portsmouth 016F,Investigation complete; no suspect identified
9025e263361d5a53d2ec4ef4908e982619a74ce84d68a2f7941cbd748650457d,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.072673,50.820239,On or near Mayfield Road,E01017088,Portsmouth 009C,Local resolution
241e612787084d81440de85fbcfc47ae0461f930e67440dab03596555c894316,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.618911,50.754138,On or near Wisbech Way,E01023034,New Forest 018D,Investigation complete; no suspect identified
88eb360d59b90e2bc06b66333570b7a992295bf10509b3ce2094b1e11a158093,2023-05,Hampshire Constabulary,Hampshire Constabulary,-0.766151,51.255448,On or near Way Grove,E01023143,Rushmoor 008C,Investigation complete; no suspect identified
289931d3868b965a934ee4d520e8e152418975fbeeb7fc11966814b91c9bee8f,2023-05,Hampshire Constabulary,Hampshire Constabulary,-0.776211,51.294877,On or near B3014,E01023094,Rushmoor 006B,Investigation complete; no suspect identified
96546ce8f532d788b933934c2687374555606575573d0aa78f7ca088660eeb73,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.077786,50.807132,On or near Parking Area,E01017036,Portsmouth 013A,Suspect charged
548019edbdd9f6b6e5b9f367d6796824836ee1cb84d84b4ea60f9793cbaa1b34,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.327853,51.060988,On or near Parking Area,E01023266,Winchester 008D,Investigation complete; no suspect identified
ed3a018cceb674b5c9dbbb313ce6495c284cd8009525681e3a76267a3ae86568,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.050979,50.839246,On or near Tesla Drive,E01017060,Portsmouth 006E,Investigation complete; no suspect identified
cd4f38044189a0420870d23209051b83c6e58489ffc49ecf35feaae0dd57f309,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.278840,50.932933,On or near Morley Lee Mews,E01022653,Eastleigh 010A,Investigation complete; no suspect identified
4fd8b92863be0cf407d88b5071304d0949842f596c6b3ddf2a708f1f6a1e9ae6,2023-05,Hampshire Constabulary,Hampshire Constabulary,-0.783023,51.332329,On or near Parkhill Close,E01022848,Hart 003C,Investigation complete; no suspect identified
4079ebaa8acfa8b27cb1a8dc8c3d6a29b9450679acdfe2aee5e3e676901771d1,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.095430,50.846338,On or near Shopping Area,E01017053,Portsmouth 002C,Investigation complete; no suspect identified
8f5d829eec144fb81e981b42e85f27a25413c3aff5a66cf568783ec4ae625eb7,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.340153,50.898197,On or near Elgar Road,E01017170,Southampton 027D,Unable to prosecute suspect
2979488c2fbafd667c36a476edc6c99e51ea7cef05b7eb477223b6737af6e92d,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.271685,50.862558,On or near High Oaks Close,E01022750,Fareham 005A,Investigation complete; no suspect identified
4cb150e2d9b69d5eca5dc5f7c99aa9afc1380369932d646081a4048138e21437,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.004350,50.869406,On or near Norden Way,E01022902,Havant 006B,Unable to prosecute suspect
6b3fcca8e44749f29ccc2c79b8dd1100a75693889197ec328a80bfeecb113f28,2023-05,Hampshire Constabulary,Hampshire Constabulary,-0.942941,51.002604,On or near Alderfield,E01022621,East Hampshire 012B,Unable to prosecute suspect
2b195f63a25950f5e10f0910ef7c155c8b4ce93e8d37a535a22ca41e210bf381,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.346019,51.005186,On or near Charlotte Mede,E01023230,Winchester 010D,Unable to prosecute suspect
bd21a685e0367a768490b7550c0ce8226bf9071ce91262d76bf8b2a7e536d882,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.418582,50.914818,On or near Atherley Road,E01017189,Southampton 020A,Local resolution
d1d86b3cda326736dbef73faea0ed5bca333e355a4b53608eb29d74d607f8b77,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.076075,50.798881,On or near Parking Area,E01017080,Portsmouth 015E,Investigation complete; no suspect identified
c71f238aae1147949b35703e21a86e64ddf5f4743fecb236e899bb7c42d4e8c6,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.092110,51.372277,On or near The Bridges,E01022493,Basingstoke and Deane 002A,Unable to prosecute suspect
5cc6678cda3e92902a8c4aa7c2825d3d560330212274d6cc7724ea5083751e1e,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.351402,50.975892,On or near St John's Road,E01022673,Eastleigh 004D,Investigation complete; no suspect identified
028205883b38418ff01d726d4f02d8e85beb1dd0d9efd1c18f356cabdb0cade4,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.330512,50.910049,On or near Lindsay Road,E01017163,Southampton 025B,Local resolution
ac29b63d7963537f3466573d31e5ac21b2ad3db7eac0048d711912383a5dc090,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.787085,50.847813,On or near Sports/Recreation Area,E01023069,New Forest 012C,Investigation complete; no suspect identified
349b9c8f40850d85e888e31f1a6df391ca80028796458af18a4b00eed6419cd6,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.080184,50.825915,On or near Sports/Recreation Area,E01017084,Portsmouth 009A,Investigation complete; no suspect identified
72749d3875d8b2437861f66c76a0120290a576146d4fbe28d535611fce51e4a9,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.423994,50.931571,On or near Fuchsia Gardens,E01017152,Southampton 006D,Investigation complete; no suspect identified
8d7c7b073fd5796c098103b5b23723502997800b832612a6ad12fcbcc95e6f1a,2023-05,Hampshire Constabulary,Hampshire Constabulary,-0.841239,51.282356,On or near Supermarket,E01022860,Hart 005A,Investigation complete; no suspect identified
e4f0d5e8f8a69bccdacae66ef9d10d2db6726af357dccd02a07ee263a6954ebf,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.400794,50.869901,On or near Parking Area,E01023008,New Forest 009A,Investigation complete; no suspect identified
2276d0c3c62426d8ee61d385a62fab1b9aa0bbb997c548347387e7d9a15a1dda,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.435688,50.923598,On or near Newman Street,E01017211,Southampton 015C,Investigation complete; no suspect identified
cb12051e46ae020623aae7dac6f22c94a27f1b471efa7deec4fdee1aba15a9a5,2023-05,Hampshire Constabulary,Hampshire Constabulary,-0.749458,51.234778,On or near Pool Road,E01023107,Rushmoor 012A,Investigation complete; no suspect identified
58dcdf911c9c7edf13e87d899a1f5027360e536621ae773f90ae6e9a17349bad,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.163906,50.725874,On or near Bank Gardens,E01017342,Isle of Wight 006E,Investigation complete; no suspect identified
d81521a23122df2444246b1090a088389fa3f36592ebde62f3c90a2bf820ab97,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.204438,50.802147,On or near Parking Area,E01022828,Gosport 006C,Investigation complete; no suspect identified
ac367739d9b35c4dfb3a2921fbb125bd86dfd94e0bd81d0d500dff430e7fb877,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.170260,50.812097,On or near Parking Area,E01022842,Gosport 004F,Investigation complete; no suspect identified
913d91c7b43d764c1b44dcf9b0fccc72e1decc564fabc5551291a477d1f500c7,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.033535,50.878581,On or near Chapel Lane,E01022973,Havant 005D,Local resolution
25cf42fd4c4585e9fd6fea6f1271c1f4b9f8c451bc8e87d8ae45d02cd964b0fb,2023-05,Hampshire Constabulary,Hampshire Constabulary,-0.778592,51.311628,On or near Hart Close,E01023101,Rushmoor 003B,Investigation complete; no suspect identified
ddc160889f82c77c7fa7642cb2faa9a1733870d218a577d70e7df0d72a8b1602,2023-05,Hampshire Constabulary,Hampshire Constabulary,-0.963664,50.870014,On or near Parking Area,E01022915,Havant 009C,Unable to prosecute suspect
72b107f4dd646e94a447ac7de3447d7b083c91e1d1acc30d123f3f6fb174266d,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.447906,50.927424,On or near Irving Road,E01017207,Southampton 015A,Investigation complete; no suspect identified
8a0c72d0c6b00c9df50b037d0f583414ff4696836bff1bf1ac91a1849cef5868,2023-05,Hampshire Constabulary,Hampshire Constabulary,-0.965840,50.869287,On or near Wherwell Court,E01022915,Havant 009C,Unable to prosecute suspect
cfb33dd241bf732bb87385acd86b9fe4c5fd74eb598dc5569f21fd9288cbacd1,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.089552,50.784454,On or near Ashby Place,E01017122,Portsmouth 022A,Unable to prosecute suspect
9f905acb6ca25c8fc90abeb0a10e3398ab0f7ddc2f5eb7f2d55dc16768e223df,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.356619,50.888955,On or near Garrett Close,E01017274,Southampton 032A,Unable to prosecute suspect
b842f24c84f957fd5eec1a1ab1e3e1f4887f0f8f563293de362085dfe23ccef1,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.403281,50.905506,On or near Sussex Road,E01017139,Southampton 029A,Investigation complete; no suspect identified
024b7be3e15f15b109c8711526360b953c0c0a6d93c5466153298e47f51a1bb3,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.333322,51.082646,On or near Parking Area,E01023240,Winchester 003A,Investigation complete; no suspect identified
53122ea7746fe3a1f36d1ebc18f7b15802989bbae11e107d13cf9d251e09dec8,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.356619,50.888955,On or near Garrett Close,E01017274,Southampton 032A,Unable to prosecute suspect
ec246e4e52fdce83d2068280319d8ee236bdce5c69d5c33bb5b272d90f22e1bf,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.405225,50.902450,On or near Parking Area,E01017140,Southampton 023D,Investigation complete; no suspect identified
348f462dc796f51bb56b47ea2833e86fc60ddcd1378a249eac335d3d352ef7c0,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.385459,50.984549,On or near Supermarket,E01022665,Eastleigh 003E,Local resolution
4df0fec724b6fdafe698823f29ebdac526528f83d1f7ec6ce3ff55a8fc307701,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.294154,50.699235,On or near Supermarket,E01017326,Isle of Wight 009C,Investigation complete; no suspect identified
2d0170d91844e84252d4c9f2aa44bd8685f6c2525b639ab890694b6c5d913dd2,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.087243,50.801747,On or near Jacob's Street,E01017038,Portsmouth 013C,Investigation complete; no suspect identified
0abd9d56574f69f7d5995694bbfd89cab5cf1499468630253547c890dd8a5f06,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.155065,50.674659,On or near Lower Adgestone Road,E01017289,Isle of Wight 014A,Investigation complete; no suspect identified
032435e1909099eb12b065e0367337bbd4b382a1d5ad3c6f5f23101d3f14bc3f,2023-05,Hampshire Constabulary,Hampshire Constabulary,-0.845309,51.261849,On or near Silver Birch Close,E01022853,Hart 009D,Investigation complete; no suspect identified
455e0e671db79f709216e8666dd2ffd16ef2f5ac573868388e62effb33c851b3,2023-05,Hampshire Constabulary,Hampshire Constabulary,-0.779652,51.305200,On or near Tay Close,E01023147,Rushmoor 003E,Suspect charged
87c9a665f59044eec407cff20a9b06f12f233ab787aebc4ba2cde4939622f640,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.230816,50.724455,On or near Brannon Way,E01017368,Isle of Wight 005D,Investigation complete; no suspect identified
760eac67e5b1b48e6cef9d59910d0bfb9b1801a98af0cc16c47bda2a3b882d82,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.374505,50.917558,On or near Bitterne Road West,E01017223,Southampton 024B,Unable to prosecute suspect
36f262a6730b4f41450a08710a4d51eb62ec3284f1d5521bbb390a56075964ed,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.476266,51.205603,On or near Dene Road,E01023216,Test Valley 006C,Unable to prosecute suspect
f2328e4bc81550e0b001d9bb768bcf98eb7d8afa1a7020715cf962cdec64e940,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.050885,50.893570,On or near Hambledon Road,E01023232,Winchester 014C,Investigation complete; no suspect identified
282eb089b493185e0ce881587ad1552b9a17c8a79cbe8345a661f1a6f427a353,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.087285,50.806901,On or near Mill Lane,E01017038,Portsmouth 013C,Investigation complete; no suspect identified
c07d022953a060b2999bd814dfc0e6d210a5f0f1d2cd292ef3e6d7673cbc42e2,2023-05,Hampshire Constabulary,Hampshire Constabulary,-0.780256,51.298085,On or near St John's Road,E01023132,Rushmoor 005C,Unable to prosecute suspect
05c343e78b69ea7a80178366b5651bd74033d8b032a256b156dc3c41f4150271,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.264700,50.861273,On or near St John's Road,E01022752,Fareham 005C,Unable to prosecute suspect
7f840a80eec4a4cea69a0a2940c320c3609092b3455a442557966188913b0012,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.405429,50.961279,On or near Green Lane,E01023171,Test Valley 015B,Unable to prosecute suspect
6bb8a48da0e338e1d22073536b37be11a947d6ca7ace68c298246c31e9f1ea37,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.186243,50.722930,On or near Binstead Lodge Road,E01017287,Isle of Wight 005B,Unable to prosecute suspect
5c9a3c8adda17d9704c0ba13bf0fe3e7414221cf3c189ad66baf4d1324ae2a8c,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.395185,50.921174,On or near Portswood Park,E01017227,Southampton 013A,Investigation complete; no suspect identified
eff4b51d35043a8ca272272083b72711ee0a443d44a0b6492c5d81551600c143,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.342054,50.905537,On or near Anson Drive,E01017257,Southampton 026B,Investigation complete; no suspect identified
5cfe328e0f62a14c44a2a252b3922bcf4bf060ee42ff8a13a2f0d73ab1b5cddd,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.350367,50.961274,On or near Campbell Road,E01022670,Eastleigh 007C,Suspect charged
c307729392f4711a3b195062335e43f9ae61b4d6e301854c2192a77ac2822291,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.373093,50.932622,On or near Parking Area,E01017175,Southampton 008B,Investigation complete; no suspect identified
582ba297a4e83ec4676fad35ecf8a3eedfe939009d0bc510e55880dc1c0201a1,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.014742,51.142762,On or near Sports/Recreation Area,E01022591,East Hampshire 007A,Investigation complete; no suspect identified
e412066b57f2596229405c3fcdf3eb52034166602e12b79470124c212427b4dd,2023-05,Hampshire Constabulary,Hampshire Constabulary,-1.360360,50.977600,On or near Shopping Area,E01022674,Eastleigh 004E,Investigation complete; no suspect identified
